0,-0.4342885913498671,0.15622238982734812,-0.8871234324151178
1,-0.24474180849679034,-0.9682619137169162,-0.05069826051232343
2,-0.866888035790706,0.19509851706737052,0.4587392527798819
3,-0.38107517666043167,-0.09301528079268101,-0.9198531770191803
4,0.36515932188719424,-0.9291787604033561,-0.057319288674645835
5,-0.8493764650448619,-0.357735920413846,0.3880523571292321
6,-0.22248486010186952,-0.23207472899640255,-0.9469117209046986
7,0.8381183686908293,-0.5417021070180142,-0.06415938992280662
8,-0.4980543013452192,-0.8078985997100688,0.31502661077762206
9,-0.05713539835151068,-0.24383501342545016,-0.9681322391507394
10,0.9962515823959575,0.04916000088998264,-0.07117639275804642
11,0.0649486784220046,-0.9685699667759202,0.24011224173483442
12,0.04197508656155473,-0.17661878983908463,-0.9833839002057778
13,0.7795794920006401,0.6213861047982127,-0.07832703502449577
14,0.6248951174078525,-0.7633381372887653,0.1637711219975737
15,0.0605286568759464,-0.10552616494349633,-0.9925726725077172
16,0.26922953324293153,0.9592672763475737,-0.08556723063475195
17,0.9611720658272308,-0.26205060778602596,0.08647391995502009
18,0.04014123971828824,-0.08417766589523511,-0.9956419042197395
19,-0.3425073795664493,0.9349155778163367,-0.09285234137526872
20,0.9386572195516332,0.3447419076944017,0.008697198561690486
21,0.04389656794583904,-0.11345739779082069,-0.9925726725077171
22,-0.8243949833097693,0.5570865302423348,-0.10013745211578552
23,0.5643102008791453,0.8226676222564564,-0.06907952283163912
24,0.1108165085118572,-0.1437908420495356,-0.9833839002057777
25,-0.9937196814172287,-0.03148389322913786,-0.1073776477260417
26,-0.015520831333505916,0.9891071520365332,-0.1463767248741927
27,0.22543192209443613,-0.10908902794407763,-0.9681322391507393
28,-0.785900172240649,-0.6076546634919494,-0.11452828999249103
29,-0.5757962901694718,0.7866736260474874,-0.22271784461145344
30,0.320375102901612,0.026795265516210004,-0.9469117209046984
31,-0.2795877963982486,-0.9523956141733291,-0.12154529282773083
32,-0.9050914083925186,0.30368504712830885,-0.29763221365424103
33,0.3121482758248854,0.23755754382311742,-0.91985317701918
34,0.3326780876331633,-0.9342603922872466,-0.12838539407589164
35,-0.8898813088880407,-0.2659397164321423,-0.37065796000585105
36,0.15197876155003415,0.43579177561966265,-0.8871234324151175
37,0.8174767165842782,-0.559915246976741,-0.13500642223821402
38,-0.5555486242268138,-0.7046846418826201,-0.4413448556565009
39,-0.1356591103198268,0.5108073785283286,-0.8489242768517402
40,0.9895649599119237,0.027864028620804476,-0.1413675564743619
41,-0.048557140584531616,-0.8592435149304508,-0.5092570923887247
42,-0.4496294094547228,0.3860275732720101,-0.8054912208256026
43,0.7829672737646498,0.6043399437922101,-0.14742957827647785
44,0.42987863678827887,-0.6969619394277933,-0.5739759686799613
45,-0.6498327071888967,0.06729851581167179,-0.757092043570064
46,0.2766822217932147,0.9486782697124257,-0.15315511326432493
47,0.7079296580954352,-0.308999110589309,-0.6351024711366631
48,-0.6211232942888735,-0.3443173718716244,-0.7040251421072653
49,-0.3351715078990933,0.9287276248090753,-0.15850886161076938
50,0.7084249526833352,0.13751562218130525,-0.6922597345445588
